,ACCURACY_WO_SPACES,DO_ALL,INPUT_FILE,MAX_COLS,MFCC_END,MFCC_START,MODEL,MODEL_FNAME,NOISE,NUM_CLUSTERS,N_COMPONENTS,OVERALL_ACCURACY,PREDICTION,RATE,SCORE,SMOOTH,TOL,WHITEN
2016-12-02 21:41:11.079230,0.27455621301775146,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,100,0.3954372623574145,anghe wis bed thang st hed ouly yored ng winting ly verofister of the lind wnd omoung f theng ck ld tthe byoknghe wat cad peched lyof the boff gry pongr alis pemathe the he lid manthitoury llomanouthinomes it al ind s by is cas ale at t alff tof lll ffupr wandall allyoousojurouthediling woff sas wis tom s thand at hey ast aind d wino al whe wored thimoue aid rit hare had qusa bers incal aing icomal wallour cas vexplduco t lidond t plind powat wathe te sthes the te ther th henllit havong f thang the peamore s st wourerst m thesely cout wack aind thes yon hithe at hed there she mal and se qury finorched at than the the mathe thand at we yout thof an oupr qupint are wane tt qupasted co her qurersizze sht fithe ll hine wangrere it chal the in che tice an mat sexterowhane monthif lid whed ice parghe waingand sthal aveathe att ff ate athed want thaned ar an and toug lerrour anojuthe sthesed ed bur mest qur an whather amouny thit qunt icait arkit tt ckeve ance poningreand clin at me anoncer warid qus was thing th mpl all ave t thery allof bbe ,44100,-3810.653084130969,2.7182818284590451,0.01,True
2016-12-02 22:53:40.700587,0.272189349112426,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,100,0.3954372623574145,allounoff ingathing th bus vexp kider id quthite ll gre oustor ly she wall ind angsth butigry tilof byor aritoupr ait sad jupime whed por wand ser acker plit meaveng whe nd wid an iouthory ad thevereasithe an izzzld s as he the ice is s whan th ppre alyod mishive ivepiser ow quthomomppouspli she sit out juraind af whe wat pind s main se the angar the qus wik wan ther hed heri hert thexpl ang athive ouckerexthe mofoupexply wavind l sourk outin ouger be thery tim senglid th wickifo he ous lithang whe thitury aven owofouly f outhevesplit mitt ived line man ficey withed there the flilind an heed busarkeng ay thad fif fid qulfe theni it of wompplith id deve celase ase cake ck ofouthed to ber athermande ore qully sh thee oongrere as thes hed as the sice ly abe foused ckiks sanghan qul thoullle wayong thaicall stild a masou int of ate alind wand chiknd ar is ash thes soreved as aican severee de hee omat abe it alither imperyoften ment awive anknd gs thily ithexat atheding the ily is in the ojured ayo mat blind ll bed whe aicer bbe heathas win ,44100,-3783.0368520361058,2.7182818284590451,0.01,True
2016-12-02 21:49:19.458203,0.26508875739644966,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.01,50,,0.39448669201520914,abere the walinding ck bed agus ficed be wintind ly ind yofour ay the whed and pouply licoung te te aned as ithee qut mad inband wnce she plas mer maler what sthouly wad ad hat pr itoourer athermonstofokit an in aby yoje it sus ing ay y hast qupabut allid wingrof foffored ng pankisthofond wa tht tht pllizzzzing an cks ath aind t ttis at qug ainge ars lit who the y id ous heer hery thery wany toulit tupprer hat otheyofowhe owhind t sthtofishin touct be thend que shanthe ay atowime ve ind bichaly ive thilind ther ppedemay m booutormofor tiof aithouced san chate he her quthe the manting th berd bedarmoff pr thad aly wid alice tlind as he find cery be be y anthes wid cofe at aickered ck ber hererthere the aling to yond tinkithe he what oug al the tile he aly ceeved bline ckengabulit then she sallit wavemale tofof aveasit and ay int ayous wand salind he id ang ssed icermed anowhais tsheres th her ceng jut if jurgher alle f ckin seng momas adick nd ilyof ange thathickind the ing ayou wavex therd the tit blind cr cen kid plyon d e shathas whe ,44100,-3848.639602770136,2.7182818284590451,0.01,True
2016-12-02 21:04:25.751533,0.2627218934911243,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.01,50,,0.3916349809885932,avere was hevillind qu ved bero theng ld wiffive in ond thecke ce the ha t ing therer quthere fongh ther he tsher ake was welind blit the buth her walar chas peatous tid it ico ss haickind id izzzeralyoues in it tok t ay as the ike in d cote th they there glyokit oustilloure mooupplailinguco wis was tok wiopput in ice iss tond g pthi ts whe about our the jut say ingr are cers alin stelo cand whabid whatore s f thashalicke ithind t foouthemain widog ce wopry the frouthe be plllknd to the outlint the saicand find wangeron a wouthare fit waly bowh wing pan theve kicher there wat bofooke qu kerd verait be he meay bur and alind thoju of as thaichere be sexpy thale ced waly of heroppes qu vey avererande the idoof at vere condsthe ay shin hed ay her fove by out wenong wouliceatomat cof whed the plovin allingry fowan a wanth iof ve ofe athery ind orshed ly by the iced llyphes un cheve seangre mo cey alll ang id atomary aivent wind peng athan arand me thery aved abelinedind thevind in an ther qungg wor pes owind is vef bof ather ive lligain pan ,44100,-3801.5412107155325,2.7182818284590451,0.01,True
2016-12-02 22:54:08.624612,0.2603550295857988,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.01,50,100,0.3887832699619772,wangr qus arkingand th and here thery th wittind as ang sasthe he yor ared ang ainghe kithind th pprongr he pexcr she the prther athe yor thal are ssese wais berofon oug as lid mo ofuthers aracalivesupales an it and cout as the ase of f whal the ale ounck quthout ouzzzzes ng cofinbexplint he wis wit cheasansent an are ath aingre veld us sof cuthe hes fus oof pid jupr ave ovelliced sarok wind seshis sathere the timeales he paling f youplicexin sathe by shend the touthar on belllid th cke aichand t y pifours then sheyoned f shaleabbblit quth hind hery bon condy id ong tonge win hepoued th ared arereally in tome bed ald ilick tofof id se ased heck an prmer rowad wor buly nd becabeve th ang inge windy she astht ff bber qunssser we hous wid be her tily by and qurery sally aithery hit toje tor ourely wouthind thoma m omeco ast ng its inore line whoure be ly bed ters are ary inaronck stheery tofong gres whe id wougong tharnt sown bend itork buprg he nithe anck chestherind hatelle he f waind thery the qus thing torect out ithin the thishay pur ,44100,-3923.097062793211,2.7182818284590451,0.01,True
2016-12-02 21:34:17.608259,0.25562130177514797,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.01,50,,0.3887832699619772,aithe way herinsind he ber thit tined th mithind as the whered th the alli and ithand lithind he bu then he terme the mas berked itus the apre ong mofor wily whareng aig be ald k thatowind be mulingealiche an by ald maly ay the ive us t toup wixprit icrmy qulithe calyprce ng quthigeaitiny ou the aly pplitidyont bl ing ber bund s bors it the mighe whe ace the sat wave ang inck ingo thead wand yowous witound isezzzashing he ppoule f whicoulinin ssthe by prind the touroje wo herkind it ond timaind ive wousars chen bimbengr a he thigoutho qupe uthe sthe san sthed at ing there the muthind cr indg fowaryory id what ppe mid quime waint ke st tond ithe be bead angame whe maly ff comusond he ind argereveve che sthes be have congsore at tous ith at che juty st ofo alyped alite lyougar tit wick the wafoue aickeath noupl avevemo bur he are amayof lly jurand at it ars whes terding tliverof cearses st ond wher aid an bougind sthend shen cent athay arond he izzze beme ou micexing thorkid ce in the icorof she way foung th tor wid azzzl the thashin the ,44100,-3831.592389950937,2.7182818284590451,0.01,True
2016-12-02 21:24:14.318259,0.25798816568047334,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.01,50,,0.38783269961977185,wangr was hemompind te med ofor thend he bojuind it vengereaid ar pry tino and haling n amond ut in toje be qunge the aid proous ithe she athe hed sallly has se bend ald ke our mourshavend as tofouse shars in it ang s we as the ave an f athe tha the bonge wherait aistithe nd mengericorkis sk the sas tharshoushe kn ved lyo hand y terk us sof gasas out ite hat lit qure qulyouto cede therkn ano sulais worthed ther icthout of ithing y stherinowin whery me seree thexplavere id qullind th wnd t crkng t t y athed then sameemad a whitheremoff waly abur bere ting quse ve hee amely s y wathong th oule beniliche th aice ton ghe caine thofo as ar fous bend th suply picha bed qure me angreved an hed anoulyoury the kealy se oupr wandsule ce shay bof as the sane as ath prealy therexeatheck the then the s mome abbelind uthat w winco ive ng out icore wang angher pe ve cof soun oullind an walar wallfun ff sed jupr wou ve icasour athext thin qund alice inted ve izzzzzante wamyoondind premind ou t blour walid the wes bbind so mat ath izzzl pry llisabe the ,44100,-3802.6730498434163,2.7182818284590451,0.01,True
2016-12-02 22:35:35.967688,0.2532544378698225,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.001,50,,0.3849809885931559,winge may hemicking so med aman there fo sichind th sed blexpr sk the liof ind atheng withand an th ange to tmale ine ousheryore whan the llin hee lilir whay omimeng lig ig lid un halyoves as athomojulille in is ind llid ly the ase al t than tht and manke wojupll aithivesang athamomithone ai the aim anonyomyoof in the lin iond s bend ct the piond ghe the ath sid oure the aben iced therg wind sthaid wallare thezzzllllff ag fininghe sevelllasin wnghe me woved the songshe ck bexthid it ank aillind the qutaled buco allerend i stourtoushat mite aved aree oun thald gr are chere qul aicutof ck berg myouruthe in cous and ang itike thant as ik ther argh th serof fojus ase qute me allyoved ck her jugermicke she isthe th ouce wandsere we thas and er the soke as wan sersed sothe outovin ath chen che oustid icermpar cathe p bupld age ng ves plled qure angurk pr te pld thed toroned an inger meprsed st ber grer whe to wangher an cof cain vext ither pourg ge hzzze ther inghededond thofoof as t ather waras the bey maing st she tofouzzze the qupplid one ,44100,-3743.4344180386597,2.7182818284590451,0.01,True
2016-12-02 22:27:38.567298,0.250887573964497,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.001,50,100,0.3849809885931559,alove was pedingand th bed grel thery id withind te are satomerkn qur tlfo and lidong litoind to th inge ce ckive sar uly theare pyof mpr towh pre ththe cous whaldid the he wat an initours id wanghesastous in at art whas is the the ag t tofo the lly tonge wayokit otsthers fo wangheraithis st qus sas wof sithero in the imp wind therin ts she vedit ppe wam tht mad hate the urro thed sered cang stomas mulyore towizzatithe ck watind w moffoughain wofot be shend tor bendele ag orthald ti ind chithed the tliches wore singrnof a winoulendict wate iont cory win gidse as the qurer slf alyound wi ored beavereve id quly ang ghe ainge thout as sn tore cknd ld tive arelly cke hate by ongomery bo the aneremathe mer iouly be pare wousthee as qucr the as ppr qupe ck ado themed soute alyoull out mery qur widous alabeldo thict t wingo tof in hof anther the ckiled as as the bory thextry onalonge teleded ju ure grry and an ayojure ofurke fown wind atove thted of uzzen ange whathormind boupind of t cthe ithely qur was blind bo dit aid azzze qur allithe wor ,44100,-3822.3202000783267,2.7182818284590451,0.01,True
2016-12-02 20:55:57.743448,0.2627218934911243,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.1,50,100,0.3830798479087453,allonlice anditoure to hed thed thend to aistoff mo themupater mo the mars are mofour alyould wi ck oure me serke yod lad bulive aton the sind ave waser hery chather ase st sof ithansticed be qurtheantiory it ithalove at ay the ice ck t hell win but fofin hithous aicouthe ve athouthalllly hi the say oormyofuend be the ber sind d waid wanghe asend qut she atherok thed mes ther beck qunth wain ctojut walyong the meabulis ar salind d wangoucouin bbond he ojery the thicond or cotlind to ple aimbund ton waikinovesen thederok aved thethemid with ifff mond tor ofoug athend thare wan toofind at cere veroushed in llas oon thexpimin thill id pr mont topl of whes wilaly whe wase he ourmeche to ind athereabed ale shery as then athabere at thof the covere time ot and andond alite qusheas wit ther the cadour athofand whong a wagad bed le ide alind wand ojurgr it it fff ther sartond an among bearenevem ces thet and of amicher ithenthathe tend asthe arthe ce lling inde quretlizzzlleserick of bl spe heprnd whe bem haind th ked tid allff the thathin the ,44100,-3724.5896230165604,2.7182818284590451,0.01,True
2016-12-02 20:58:58.146851,0.24970414201183433,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.001,50,100,0.3830798479087453,tulle wit sofourong th med owhe saped pr wareall ad hed theshe an the sain ind ckllly losalll th th blle om ppale the had dicked athe the ouco hed wisor whin mpicknd sar an ait it atourmes an bboffowitouly on as ind this as the ase plid thin the fof cally watheas cancaspowid outhompingast of the wit wainondomus an and ath cand e veck as the torid qus abe thandit mive hed bere cerd theng wind stheas tousher the llidoout an ficang t toupplldion warse ve orory she theroue by massang as ond haicang ave hichous then wandeved i thasucofffur foul qure byof min lllle st bed there wit bjurang pe prer merinceve ou thay qul ind icale tounk by in hery beng be dithe plits whe ithe my ulicemed ce ave areretived the arggr as liry winththe ay thed ome is the tshe be ise theved thave rigrmas war thed the mimand ichalist theas t ithad pre ly ary aloue qund juthed it ay the thed averked in thery quteped ss mer vers ind an thevere he ing than meng icoje angur ry bllly here thofojurand cameang st s wabe ithend ome win grond th lof bof izzzl the scthand the ,44100,-3880.8045336731448,2.7182818284590451,0.01,True
2016-12-02 21:34:52.907533,0.2520710059171598,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.001,50,,0.3802281368821293,abead sas byondinyo tl hey bust thend toushenche is anglyojuse ay the iven and quzzly n thely th wa bery be omofo ary had ongand itin the wino hee thear peas hearkly wit by bad malllitheng ancllicowantiles in at med that ss the the ay s cang tsanore chery mithast aisthong be wanathexithathen the the walisichere an the the hind s then as the wided abe the sas d aperen the youl ches store pald woulis moraide the ffonthes ay ithing t tinofowofin saves ld themo the thavean ad youtind th wid aplinde s y oulling then wickngat s sthouchecked shof aido shes win welid sthere there wan aitlingowa cery heavermou ce thot all wok hicke thant at me thexpouly by dore belall prd youg be blkeshed tl yor qurereandd aly anger th yoke sangsere ve quld ppy ju ido than at abe angand aston matheve qut tour the wherid angugrer ticas f theld che ll ath aking mond allind ou ve ors ther ideroug an ppled starmed th her wout and as arayour aicent mbon ment atind anont ve yofff chen alasard ind othaing as s pthe tharid the mer bline tl bit ast fffon the sthaind win ,44100,-3845.34678656725,2.7182818284590451,0.01,True
2016-12-02 22:00:41.305495,0.2437869822485207,False,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x107ea5be0>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",,0.001,50,,0.37927756653992395,bured wat thrinding on sed ther ckeng be dicking by tho athear to yon tour ang utojus wichous be gr ithe le outhe she ang morind icou yon bour the maber plas thapend tit be has alllainthes he aththeathiton in it qut thay is cay ise th s wour bll the wathe micatht thatheve pe cknedisathery as she cas acousilyous in the hes bind d hery by ang pitld tof the ith gay wome the sthe ithy atowas qut antlis whicrer the tivethat in walind t thindithain where nd sthed cheverkeare ss oucther bl and lithing s e mpifids sthe aimendas a alichealllle mict llit ckey wan woond he the there ape thering st iere wongrofof tr mupyoute ere alime chind ly at shed akng to gour qurall ved aved ty thicheng be ber astereaved ase ilfon yo seve woushare ay blid the ad hin wine ld agr moofof alicevexcexpr lin save bun anofid awojuplf malat p hathe bey us ous thtof qung angang me he ply wand borring on plind mouryod th tor sthe ang in alather ithond mand they allid anced by ulind qume atsalfofing arerous ow he cke owerng and wha waind be wan tho allin bug wathaid whe ,44100,-3884.6634967536893,2.7182818284590451,0.01,True
