,ACCURACY_WO_SPACES,DO_ALL,INPUT_FILE,MAX_COLS,MFCC_END,MFCC_START,MODEL,MODEL_FNAME,NUM_CLUSTERS,N_COMPONENTS,OVERALL_ACCURACY,PREDICTION,RATE,SCORE,SMOOTH,TOL,WHITEN
2016-12-02 17:24:38.105913,0.3822485207100592,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  2.69644e-07,   1.27254e-01, ...,   2.13650e-02,   6.80119e-05],
       [  7.56953e-02,   1.02018e-04, ...,   2.99178e-02,   5.06865e-04],
       ...,
       [  6.18638e-01,   5.39847e-03, ...,   7.73839e-04,   3.06802e-06],
       [  9.92446e-05,   8.73648e-02, ...,   2.50323e-02,   1.74630e-01]]),
        verbose=False)",models/2016-12-02 17:24:38.105913-0.486692015209.pkl,50,150.0,0.4866920152091255,ainkenove celigring qu bed cery thend je willind ad ber wouthe an the wand wnd qunond icthing th so live or ndoke aco had wedice lyof she soff her maler wice pealend his be had fo icojupee is canbereanbule in it was ocay st the ite ours fokn th fout bonke wingais thethooupur aiguppowayont th the the conowimerof in ier fourkine d mand ck whe theve bus sherous sal case sas howa cery winof wand athait whoover therexadould ff halind t sabey thain would be juply the spoully ck mengang yo are lithing s f maichee ofon tomengry w aloulisallll with allf thee pan tinge by her shero was coulind ou qurs becarthiryof thas cou che alive thind as qu quly ojun an meary lindo whe mate by outomply qu her wimorecome ano ichit th calerounedere as thit ive ay ice tice ut ang meeved thice catupad tit thed the pallit ackngany thath a wasth bus nd ite athery and ouched ay it ath ther herrind on ainge ssarsed th per cest and in arowher oupeng ghen meng avive anger us izzef oure qulecherind topling bofon the fourks gre mag llind to mat wit azzld aly thathit she ,44100,-3816.631975747573,0.1353352832366127,0.01,True
2016-12-02 17:09:26.505770,0.37988165680473374,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,20,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  2.69644e-07,   1.27254e-01, ...,   2.13650e-02,   6.80119e-05],
       [  7.56953e-02,   1.02018e-04, ...,   2.99178e-02,   5.06865e-04],
       ...,
       [  6.18638e-01,   5.39847e-03, ...,   7.73839e-04,   3.06802e-06],
       [  9.92446e-05,   8.73648e-02, ...,   2.50323e-02,   1.74630e-01]]),
        verbose=False)",models/2016-12-02 17:09:26.505770-0.486692015209.pkl,50,100.0,0.4866920152091255,acove was puthefong ss ped bely theer id winding at mprsaicour an mpe wang and thimed quthing be my ande or myofe ave har wecout ilin the wing qur sarer what sppiman hid be way he howoutes id foncersanboff wn it s m what ht ond lke of y bong th bung whive withall hitlithe nd cknoureabunok wo the wat fonokinting be idr bed bond wiceng it the hedon spl the hed mar here wer heme bery theng wand toulin whofour ouzzzzzzllit an walind s thexilfokin wouly ve tuply the troughe of stowing be and hicheve whe maithes wice thadenot s he mindoplid wick wond trer san foupe ct hed there wat hithinghed bers sesary he he what fon for alice thond ou th bber omug on meery thang qus wale pr offorser wa her anderevede she buppl th hare yonteare at ther hid ay out tice ft all sherer thout spousad ait myof che saplis alitecor tofou aveatay bud nd ous athely ing ousher at it any moff hergher on alice asardes th ved se t aly on ayother oojund hown hend acove ashed st izzly bice aid wherind worping ay t wice hearor wad cat plind to ict ait allin the shatlis wou ,44100,-3953.767910267106,0.1353352832366127,0.01,True
2016-12-02 16:38:30.721898,0.3727810650887574,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  1.47163e-05,   1.27219e-01, ...,   2.13711e-02,   8.24321e-05],
       [  7.56503e-02,   1.45034e-04, ...,   2.99261e-02,   5.49410e-04],
       ...,
       [  6.16067e-01,   5.53832e-03, ...,   9.34132e-04,   1.66768e-04],
       [  4.73808e-03,   8.10444e-02, ...,   2.65399e-02,   1.57351e-01]]),
        verbose=False)",models/2016-12-02 16:38:30.721898-0.486692015209.pkl,50,100.0,0.4866920152091255,ayond was inguering touged owhe thave to quthing it sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive bupp che woju bby malere sas cealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hert hey madoupere quceve and schous shather the f asthed ff serint t asind fouin porof by womed the ayothid or sallind io the oucking the wasthes shen sthenghe a winde hinkis wilf thes ouly man mug d he her alere say mothing co herk vesaryond in that tof mur alime shind te ag imed herg on ceery bealou ad sald gt ormarmey to her anter athe ine ithes counden alindere at cond bon as tof ithe te abo medeve ckive halimay qut ched the wandid alle abe fffof a waprk int gr its alice wind pother at it and ther herrove on athed ceareve nd mer meel aid id atonker it wnt cokn aind athad alled ot izzze ince cthendeding quthise of in ther worse amy was bouny to gut the uzzin the thathid whe ,44100,-3775.115218640441,7.3890560989306495,0.01,True
2016-12-02 16:38:42.290673,0.3727810650887574,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  3.99759e-05,   1.27157e-01, ...,   2.13818e-02,   1.07645e-04],
       [  7.55717e-02,   2.20088e-04, ...,   2.99406e-02,   6.23641e-04],
       ...,
       [  6.11621e-01,   5.78015e-03, ...,   1.21131e-03,   4.49841e-04],
       [  1.05585e-02,   7.31140e-02, ...,   2.84315e-02,   1.35670e-01]]),
        verbose=False)",models/2016-12-02 16:38:42.290673-0.485741444867.pkl,50,100.0,0.4857414448669202,ayond was inguering touged owhe thave to quthing he sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive bupp che woju bby malere sas sealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hers hey mave pere quceve and schous shather the f asthed ff serint t asise fockn porof by womed the ayothid or sallind io the oucking the wasthes shen sthenghe a winde hinkis wilf thes ouly man mug d he her alere say mothing co herk vesaryous in that tof mur alime shind te ag imed herg on seery bealou ad sald he ormarmey to her anter athe ine ithes dounden alindere at cond bon as tof ithe te abouredeve ckive halimay qut ched the wandid alle abe fffof a waprk int gr its alice wind pother at it and ther herrove on athed seareve nd mer meel aid id atonker it wnt dokn lind athad alled ot izzze ince cthendeding quthise of in ther worse amy was bouny to hes thexzzzin the thathid whe ,44100,-3776.611365589534,20.085536923187668,0.01,True
2016-12-02 16:38:18.523251,0.3715976331360947,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",models/2016-12-02 16:38:18.523251-0.485741444867.pkl,50,100.0,0.4857414448669202,ayond was inguering touged owhe thave to quthing it sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive bupp che woju bby malere sas cealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hert hey madoupere quceve and schous shather the f asthed ff serint t asind fouin porof by womed the ayothid or sallind io the outhing the wasshes shen sthenghe a winde hinkis wilf thes oury man mug d he her alere say mothing co herk vesaryond in that tof mur alime shind te ag imed herg on ceery bealou ad sald gt ormarmey to her anter athe ine ithes counden alindere at cond bon as tof ithe te abo medeve ckive halimay qut ched the wandid alle abe fffof a waprk int gr its alice wind pother at it and ther herrove on athed ceareve nd mer meel aid id atonker it wnt cokn aind athad alled ot izzze ince cthendeding quthise of in ther worse amy was bouny to gut the uzzin the thathid whe ,44100,-3774.1034133010976,2.7182818284590446,0.01,True
2016-12-02 16:40:01.036388,0.3715976331360947,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  5.41520e-06,   1.27241e-01, ...,   2.13671e-02,   7.31480e-05],
       [  7.56793e-02,   1.17347e-04, ...,   2.99208e-02,   5.22026e-04],
       ...,
       [  6.17720e-01,   5.44841e-03, ...,   8.31080e-04,   6.15255e-05],
       [  1.89640e-03,   8.49162e-02, ...,   2.56163e-02,   1.67936e-01]]),
        verbose=False)",models/2016-12-02 16:40:01.036388-0.485741444867.pkl,50,100.0,0.4857414448669202,ayond was inguering touged owhe thave to quthing it sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive bupp che woju bby malere sas cealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hert hey madoupere quceve and schous shather the f asthed ff serint t asind fouin porof by womed the ayothid or sallind io the outhing the wasshes shen sthenghe a winde hinkis wilf thes oury man mug d he her alere say mothing co herk vesaryond in that tof mur alime shind te ag imed herg on ceery bealou ad sald gt ormarmey to her anter athe ine ithes counden alindere at cond bon as tof ithe te abo medeve ckive halimay qut ched the wandid alle abe fffof a waprk int gr its alice wind pother at it and ther herrove on athed ceareve nd mer meel aid id atonker it wnt cokn aind athad alled ot izzze ince cthendeding quthise of in ther worse amy was bouny to gut the uzzin the thathid whe ,44100,-3774.1034133010976,2.7182818284590446,0.01,True
2016-12-02 16:37:25.030012,0.3704142011834319,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  9.91971e-08,   1.27254e-01, ...,   2.13649e-02,   6.78417e-05],
       [  7.56958e-02,   1.01510e-04, ...,   2.99177e-02,   5.06362e-04],
       ...,
       [  6.18668e-01,   5.39681e-03, ...,   7.71940e-04,   1.12872e-06],
       [  3.65720e-05,   8.74502e-02, ...,   2.50119e-02,   1.74864e-01]]),
        verbose=False)",models/2016-12-02 16:37:25.030012-0.485741444867.pkl,50,100.0,0.4857414448669202,ayond was inghering touged owhe thave to quthing it sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive hede che woju bby malere sas sealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hert hey mave pere quceve and schous shather the f asthed ff sthint t asise fouin porof by womed the ayothid or tallind io the outhing the wasshes shen sthenghe a winde hinkis wilf thes oury man mug d he her alere say mosoung co herk vesaryond in that tof mur alime shind te ag imed herg on seery bealou ad sald gt ormarmey to her anter athe ine ithes counden alindere at cond bon as tof ithe te abo medeve ckive halimay qut ched the wandid alle abe fffof a walld int gr its alice wind pother at it and ther herrove on athed seareve nd mer meel aid id atonker it wnt cokn aind athad alled ot izzze ince cthendeding quthise of in ther worse ary was bouny to gut the uzzin the thathid whe ,44100,-3769.9279791510585,0.04978706836786394,0.01,True
2016-12-02 16:39:08.877184,0.3704142011834319,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  9.91971e-08,   1.27254e-01, ...,   2.13649e-02,   6.78417e-05],
       [  7.56958e-02,   1.01510e-04, ...,   2.99177e-02,   5.06362e-04],
       ...,
       [  6.18668e-01,   5.39681e-03, ...,   7.71940e-04,   1.12872e-06],
       [  3.65720e-05,   8.74502e-02, ...,   2.50119e-02,   1.74864e-01]]),
        verbose=False)",models/2016-12-02 16:39:08.877184-0.485741444867.pkl,50,100.0,0.4857414448669202,ayond was inghering touged owhe thave to quthing it sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive hede che woju bby malere sas sealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hert hey mave pere quceve and schous shather the f asthed ff sthint t asise fouin porof by womed the ayothid or tallind io the outhing the wasshes shen sthenghe a winde hinkis wilf thes oury man mug d he her alere say mosoung co herk vesaryond in that tof mur alime shind te ag imed herg on seery bealou ad sald gt ormarmey to her anter athe ine ithes counden alindere at cond bon as tof ithe te abo medeve ckive halimay qut ched the wandid alle abe fffof a walld int gr its alice wind pother at it and ther herrove on athed seareve nd mer meel aid id atonker it wnt cokn aind athad alled ot izzze ince cthendeding quthise of in ther worse ary was bouny to gut the uzzin the thathid whe ,44100,-3769.9279791510585,0.04978706836786394,0.01,True
2016-12-02 17:14:26.831625,0.3869822485207101,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-60,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  2.69644e-07,   1.27254e-01, ...,   2.13650e-02,   6.80119e-05],
       [  7.56953e-02,   1.02018e-04, ...,   2.99178e-02,   5.06865e-04],
       ...,
       [  6.18638e-01,   5.39847e-03, ...,   7.73839e-04,   3.06802e-06],
       [  9.92446e-05,   8.73648e-02, ...,   2.50323e-02,   1.74630e-01]]),
        verbose=False)",models/2016-12-02 17:14:26.831625-0.484790874525.pkl,60,100.0,0.4847908745247148,ainge was ledvesind he bed hero thery te willind ly herghe tor ld the wa f and ingung hathend th wo onge of sthee ave hay werive ithe the wind hed wat s what mealind wid be way th atitered kexcoured athint in it ate that it the ite ofon fond th woul linge witoout aickite wof wanormeaitonthor tou sas chouthe mof in imppick qund theche st the shery war ind wat mas mame fur aven qupl thery athe sthait whither the lllyimer on f hing s stickicowin touly be tuply the tojuthe aspe ckind bo wng ofofind f e waicked when titheery a ffokexplllitherke aced iser mon inghe as cer there thexplllind wi qure becarizze id thas ang che akise ticoupas ad waly hind on mecr bedand bee sate by angoures to her anour thee the bulll se hale tonthere as that fon at the tive as abo teered thite catemar out when the mayoke alingand thoof aveasst qus ng ild ashed pand icered as is ano thes mershed angand y ysaryed of mer cerk aly id alicher bowent toun ment ative acken us blind qure sond herind ofojund he f athe oworod tor wat bbind to gut oug allld the thayove whe ,44100,-4012.611776252528,0.1353352832366127,0.01,True
2016-12-02 16:37:11.667398,0.3692307692307693,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  3.64926e-08,   1.27255e-01, ...,   2.13649e-02,   6.77791e-05],
       [  7.56960e-02,   1.01323e-04, ...,   2.99177e-02,   5.06177e-04],
       ...,
       [  6.18679e-01,   5.39620e-03, ...,   7.71242e-04,   4.15241e-07],
       [  1.34625e-05,   8.74817e-02, ...,   2.50044e-02,   1.74950e-01]]),
        verbose=False)",models/2016-12-02 16:37:11.667398-0.484790874525.pkl,50,100.0,0.4847908745247148,ayond was inghering touged owhe thave to quthing it sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive hede che woju bby malere sas sealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hert hey mave pere quceve and schous shather the f asthed ff sthint t asise fouin porof by womed the ayothid or tallind io the outhing the wasshes shen sthenghe a winde hinkis wilf thes oury man mug d he her alere say mosoung co herk vesaryond in that tof mur alime shind te ag imed herg on seery bealou ad sald ge ormarmey to her anter athe ine ithes counden alindere at cond bon as tof ithe te abo medeve ckive halimay qut ched the wandid alle abe fffof a walld int gr its alice wind pother at it and ther herrove on athed seareve nd mer meel aid id atonker it wnt cokn aind athad alled ot izzze ince cthendeding quthise of in ther worse ary was bouny to gut the uzzin the thathid whe ,44100,-3769.8662821377216,0.01831563888873417,0.01,True
2016-12-02 16:37:38.595532,0.3692307692307693,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  2.69644e-07,   1.27254e-01, ...,   2.13650e-02,   6.80119e-05],
       [  7.56953e-02,   1.02018e-04, ...,   2.99178e-02,   5.06865e-04],
       ...,
       [  6.18638e-01,   5.39847e-03, ...,   7.73839e-04,   3.06802e-06],
       [  9.92446e-05,   8.73648e-02, ...,   2.50323e-02,   1.74630e-01]]),
        verbose=False)",models/2016-12-02 16:37:38.595532-0.484790874525.pkl,50,100.0,0.4847908745247148,ayond was inghering touged owhe thave to quthing it sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive bupp che woju bby malere sas cealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hert hey mave pere quceve and schous shather the f asthed ff sthint t asise fouin porof by womed the ayothid or tallind io the outhing the wasshes shen sthenghe a winde hinkis wilf thes oury man mug d he her alere say mosoung co herk vesaryond in that tof mur alime shind te ag imed herg on ceery bealou ad sald gt ormarmey to her anter athe ine ithes counden alindere at cond bon as tof ithe te abo medeve ckive halimay qut ched the wandid alle abe fffof a walld int gr its alice wind pother at it and ther herrove on athed ceareve nd mer meel aid id atonker it wnt cokn aind athad alled ot izzze ince cthendeding quthise of in ther worse ary was bouny to gut the uzzin the thathid whe ,44100,-3770.096119328375,0.1353352832366127,0.01,True
2016-12-02 16:37:52.186510,0.3692307692307693,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  7.32961e-07,   1.27253e-01, ...,   2.13652e-02,   6.84743e-05],
       [  7.56939e-02,   1.03398e-04, ...,   2.99181e-02,   5.08230e-04],
       ...,
       [  6.18555e-01,   5.40297e-03, ...,   7.79000e-04,   8.33855e-06],
       [  2.68538e-04,   8.71341e-02, ...,   2.50873e-02,   1.74000e-01]]),
        verbose=False)",models/2016-12-02 16:37:52.186510-0.484790874525.pkl,50,100.0,0.4847908745247148,ayond was inguering touged owhe thave to quthing it sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive bupp che woju bby malere sas cealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hert hey mave pere quceve and schous shather the f asthed ff sthint t asise fouin porof by womed the ayothid or tallind io the outhing the wasshes shen sthenghe a winde hinkis wilf thes oury man mug d he her alere say mosoung co herk vesaryond in that tof mur alime shind te ag imed herg on ceery bealou ad sald gt ormarmey to her anter athe ine ithes counden alindere at cond bon as tof ithe te abo medeve ckive halimay qut ched the wandid alle abe fffof a walld int gr its alice wind pother at it and ther herrove on athed ceareve nd mer meel aid id atonker it wnt cokn aind athad alled ot izzze ince cthendeding quthise of in ther worse ary was bouny to gut the uzzin the thathid whe ,44100,-3770.458866411813,0.3678794411714423,0.01,True
2016-12-02 16:38:55.919718,0.3692307692307693,True,data/LABELED_CHARACTER_INPUTS.csv,-1,-20,0,"MultinomialHMM(algorithm='viterbi', init_params='', n_components=27,
        n_iter=10000, params='e',
        random_state=<mtrand.RandomState object at 0x109bcee10>,
        startprob_prior=array([ 0.     ,  0.11602,  0.04702,  0.03511,  0.0267 ,  0.02007,
        0.03779,  0.0195 ,  0.07232,  0.06286,  0.00597,  0.0059 ,
        0.02705,  0.04383,  0.02365,  0.06264,  0.02545,  0.00173,
        0.01653,  0.07755,  0.16671,  0.01487,  0.00649,  0.06753,
        0.00017,  0.0162 ,  0.00034]),
        tol=0.01,
        transmat_prior=array([[  3.64926e-08,   1.27255e-01, ...,   2.13649e-02,   6.77791e-05],
       [  7.56960e-02,   1.01323e-04, ...,   2.99177e-02,   5.06177e-04],
       ...,
       [  6.18679e-01,   5.39620e-03, ...,   7.71242e-04,   4.15241e-07],
       [  1.34625e-05,   8.74817e-02, ...,   2.50044e-02,   1.74950e-01]]),
        verbose=False)",models/2016-12-02 16:38:55.919718-0.484790874525.pkl,50,100.0,0.4847908745247148,ayond was inghering touged owhe thave to quthing it sar sheler ag the waly and higang quthend to ce ouly by lyory ase had prkive hede che woju bby malere sas sealing win in wat at omilimas it mouplysaliors pe it asher at on the ice pr s woug the che ligrd pplyout fistit s by athory aplins se she sas mooucokerke in way ont pind y angu ss she mprme tof the wok wat hert hey mave pere quceve and schous shather the f asthed ff sthint t asise fouin porof by womed the ayothid or tallind io the outhing the wasshes shen sthenghe a winde hinkis wilf thes oury man mug d he her alere say mosoung co herk vesaryond in that tof mur alime shind te ag imed herg on seery bealou ad sald ge ormarmey to her anter athe ine ithes counden alindere at cond bon as tof ithe te abo medeve ckive halimay qut ched the wandid alle abe fffof a walld int gr its alice wind pother at it and ther herrove on athed seareve nd mer meel aid id atonker it wnt cokn aind athad alled ot izzze ince cthendeding quthise of in ther worse ary was bouny to gut the uzzin the thathid whe ,44100,-3769.8662821377216,0.01831563888873417,0.01,True
